code,split,id,intent_index,domain,query,detail
split_sens_gt_semantic_units,train,18326,,,你可以为我讲这些天的热门单口相声嘛,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18327,,,播放贤八档家说故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18328,,,打开腾讯视频历史记录,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18334,,,播放深度的新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18336,,,用QQ音乐听音乐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18341,,,王一礼拜最不干燥是哪个,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18347,,,明天深圳到广州的一等座,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18348,,,我想吃人气榜餐厅,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18351,,,后排安全带,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18359,,,播放听新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18361,,,故事别播放了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18365,,,风量调到一挡避开我的脸调到二十四度,"{""active_semantic_units"": 1, ""split_sens"": 3}"
split_sens_gt_semantic_units,train,18373,,,帮我开始计时,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18378,,,红糖杂粮包,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18382,,,烟机吸力爆炒档,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18383,,,15分钟,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18384,,,燕麦面包,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18387,,,连上网了吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1839,,,节气小雪是哪天,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18391,,,十开根号的结果等于多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18394,,,我想把新闻停止,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18397,,,我想听末日题材的小说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18399,,,九二年出生的人属什么,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18402,,,继续听二丫讲国学,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18403,,,给我找一个故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18404,,,播放SUPPORT,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18411,,,打开菜谱,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18415,,,窗子可以打开吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18416,,,为我推荐道四川菜,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18420,,,为我查查一下当前客厅的冰箱的状态,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18424,,,芝士烤扇贝,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18425,,,再听一段新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18433,,,电热水器打开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18434,,,我要听儿歌HENS ARE MARCHING,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18435,,,替我阅读后面一章,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18438,,,我要听得到,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18441,,,播报地震新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18449,,,怎么做菌菇素椰子汤配虎掌菌天妇罗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18450,,,早上给我送个吹风机,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18452,,,怎么自己在家做火锅,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18457,,,你会不会弹琴,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18458,,,我要听儿歌MAKEA CIRCLE,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18460,,,播放古诗醉高歌过红绣鞋乐心儿比目连枝,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18461,,,能给我切换一些其他的相声嘛,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18463,,,请帮我打给Elias,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18464,,,蒸烤箱暂停工作,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18466,,,人体传感器调到撤防模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18468,,,晾衣架打开烘干,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1847,,,公路电影我想听TFISTLE,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18484,,,我想查询一下下这个节目是什么,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18494,,,有哪些足球赛事的国际明星和偶像新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18496,,,二十五减去五点八,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18497,,,消毒柜当前工作模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18499,,,帮我记个备忘钥匙在柜子里,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18500,,,请给我查一下无线网怎么样,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18502,,,黑蒜花胶炖鸡,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18512,,,给我播放歌曲FORGOTTEN CITY,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18513,,,播放古诗羽林郎,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18525,,,新几内亚岛的天气,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18527,,,热火队赢了吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18531,,,给我念一下张明发来的微信消息,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18539,,,厨房的右手边的灶具调高火,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18540,,,我要开座椅通风好热呀,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18547,,,一体机运行1500瓦微波,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1855,,,关闭车内灯光关闭屏幕,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18552,,,五月初八是什么节气,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18555,,,切换听故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18557,,,帮我把未读消息标为已读,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18558,,,把洗碗机的换气模式打开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18561,,,一加一为什么等于二,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18578,,,给我讲个白雪公主的故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18582,,,帮我读节目不差钱,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18583,,,打开前排空调调到四挡,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18585,,,泰式柠檬蒸虾,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18586,,,艾伦的我的女友是机器人有吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18588,,,然后换一个啊啊神探皮皮猪,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1859,,,可乐鸡翅怎么做啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18590,,,怎么做清炒豆芽菜,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18596,,,我要听歌曲GHOSTSHIP,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18601,,,帮我查一下床前明月光疑是地上霜这句话后一句是啥,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18603,,,我要把游戏画质开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18606,,,音响开大一点音乐声音大一点,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18619,,,我要听摇滚歌曲BEGGARS AND KINGS,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18622,,,关闭侧翼保护,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1863,,,三分之二的倒数是几,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18631,,,"三排电动吹风口切换为左右扫风模式 => 1:车载控制:intent=车身控制,value=左右循环,位置=第三排,对象功能=出风口,操作=切换,操作_concrete=true,调节内容=风向","{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18636,,,给小红ABC播这几天受欢迎的儿童故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18637,,,给我把这个人的微信消息屏蔽掉,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18638,,,这不是我吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18639,,,关闭内容关闭前除霜,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18640,,,冬阴蛤蜊虾汤,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18641,,,给我搜一下适宜旅游吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18642,,,风速挡空调风速调到两挡,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18643,,,能给我读儿童故事吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18644,,,给我播放米小圈一年级,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18648,,,打开驾驶座空调调到二十五度,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18651,,,你可不可以为我弄些其他的评书呢,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18654,,,诗经的作者,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18657,,,找一下电台,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18658,,,唱相声,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18659,,,当前二氧化碳浓度怎么样,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1866,,,整车断电,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18667,,,呼叫给Brooklyn,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18668,,,客厅冰箱给我定时一小时打开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18670,,,打开RCTA倒车侧向辅助,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18673,,,立秋是哪天,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18674,,,我想听DJ,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18676,,,那个主驾车窗已经关闭了关闭前排车窗,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18687,,,黑桃A的歌,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18688,,,芝士地瓜泥,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1869,,,切到中,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18693,,,我歌曲,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18694,,,搜索上海世贸展馆并收藏地点,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18696,,,循环播放歌曲小草莓KSTAY AWAY,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18697,,,停止专注,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18698,,,现在几点了转到今天是农历以后,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18699,,,我要吃甜口的菜,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18700,,,打开座椅按摩全车座椅按摩,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18703,,,客厅的梦幻窗帘打开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18705,,,打开全景影像的2D全屏模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18708,,,开PM2.5开关,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18710,,,海带的菜谱有哪些,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18714,,,帮我查二氧化碳的浓度,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18717,,,鸡块的菜谱有吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18719,,,唱一首哈弗滨江区通达街,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18721,,,落霞与孤鹜齐飞的下一句,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18723,,,开始听一个嗯嗯嗯中国寓言,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18730,,,给我开一首奥特曼来打小怪兽,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18732,,,有什么菜谱推荐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18736,,,导航到Samsung,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18743,,,打开座椅按摩调到最大,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18745,,,车玻璃结冰了你帮我设计一下,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18747,,,海参的菜谱有吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18749,,,白菜豆腐卷,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18756,,,AC空调按钮点击,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18759,,,你是否可以为我整段对口相声发四喜的第一回嘛,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1876,,,设置ACC跟车距为4,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18760,,,播放米小圈二年级,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18762,,,打开寓言故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1877,,,上证指数情况,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18770,,,请打开自动识别调节音量,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18774,,,美国与中国浙江省相差几个钟头,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18775,,,听个诶赛博机甲,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18778,,,燃热水温给切回标准的模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18779,,,播放古诗兵车行,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18782,,,把画面跳为游戏画质,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18788,,,打开娱乐新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18789,,,播放冬日轮到我了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18794,,,请向左向右换成静音,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18795,,,五减去三加二,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18797,,,巡航模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18799,,,三加上五乘二,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18800,,,帮我打开一下WIFI热点,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18804,,,调至101.1FM频道,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1881,,,点击查看按钮北京今天限行尾号,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18810,,,腊肠蒸娃娃菜,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18813,,,黄油曲奇,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18815,,,放一首东北二人转,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18818,,,关闭后方横向碰撞,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18822,,,前面的路好不好走,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18823,,,背一下声律启蒙,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18824,,,美国苏州市和华盛顿多少钟头时差,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18828,,,打开空调打开网易云,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18832,,,给我讲几个好习惯故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18835,,,蛤蜊海带汤,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18837,,,设置为中,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18838,,,我想先回家,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18840,,,怎么样播放故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18847,,,KTV必点的歌,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18848,,,打开驻车舒享和前排车窗,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18849,,,请WHUD亮度调低1,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1885,,,车内CO2查询,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18850,,,无心找到,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18853,,,冬瓜竹笋汤,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18855,,,帮我设定明天七点半的闹钟,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18858,,,背黄鹤楼记,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1886,,,播几首个小红acbd歌单里的音乐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18863,,,有啥带鱼菜谱,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18867,,,美国和浙江省之间的时差,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18869,,,说最后一节,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18871,,,明天八点执行清洁任务,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18879,,,导航回家并播放郭德纲的相声,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,1888,,,关闭空调关闭后排,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18884,,,电风扇最高档风速,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1889,,,思乡诗有没有比较出名的句子,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1890,,,找陪宝宝,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18902,,,听一个最近非常流行的单口相声,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18906,,,明天的气压是多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18911,,,消毒柜还会消毒多久呀,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18912,,,替我调低一些HUD,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18917,,,灯降低色温百分之六十,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18918,,,扇贝菜谱有吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18919,,,播放中央一台的回看,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18925,,,我要听评书联播隋唐演义,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18933,,,我要用洗碗机,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18934,,,有甜品的推荐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18935,,,鹌鹑蛋炒肉,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18938,,,故事单曲循环,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1894,,,停河斗篷山背东西湖区冷霜雪到哪里去,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18942,,,丝瓜豆腐汤,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18944,,,请给我拉开窗帘,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18948,,,娱乐屏的解锁好心情页面给我打开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18949,,,原上草,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18953,,,我要听儿歌MAHLZEIT,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18966,,,放新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18969,,,扫地机的档位调最高档,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18970,,,播放古诗更衣曲,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18971,,,然后来找我要那个链接啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18972,,,小鹏P7的价格怎么样,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18973,,,打开中央一台的回看,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18976,,,歌曲READY FOR THE RIDE,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18978,,,李白的床前明月光背一下,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18979,,,开启PM2.5检测设备,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18980,,,播放他讲的科普故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18981,,,你现在有空，就帮我重拨给李小萌的幺三幺号码,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18982,,,来个笋丝小炒菜,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18983,,,副驾车窗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18985,,,几点了大天狗的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18986,,,葱油糟香鸡,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18988,,,武汉今天限行的尾号,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,1899,,,打开车窗至百分之五十所有车窗,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,18993,,,历史故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,18996,,,烟机风量再大一点,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19000,,,能不能给我播放主播叫老杨的小说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,19005,,,打开空调风量调到最大温度调到,"{""active_semantic_units"": 2, ""split_sens"": 3}"
split_sens_gt_semantic_units,train,19006,,,分辨率设置1080P,"{""active_semantic_units"": 0, ""split_sens"": 1}"
